subscription_length,vehicle_age,customer_age,region_density,airbags,is_esc,is_adjustable_steering,is_tpms,is_parking_sensors,is_parking_camera,displacement,cylinder,turning_radius,length,width,gross_weight,is_front_fog_lights,is_rear_window_wiper,is_rear_window_washer,is_rear_window_defogger,is_brake_assist,is_power_door_locks,is_central_locking,is_power_steering,is_driver_seat_height_adjustable,is_day_night_rear_view_mirror,is_ecw,is_speed_alert,ncap_rating,torque_nm,torque_rpm,power_bhp,power_rpm,fuel_type_CNG,fuel_type_Diesel,fuel_type_Petrol,transmission_type_Automatic,transmission_type_Manual,rear_brakes_type_Disc,rear_brakes_type_Drum,steering_type_Electric,steering_type_Manual,steering_type_Power,segment_A,segment_B1,segment_B2,segment_C1,segment_C2,segment_Utility,engine_type_1.0 SCe,engine_type_1.2 L K Series Engine,engine_type_1.2 L K12N Dualjet,engine_type_1.5 L U2 CRDi,engine_type_1.5 Turbocharged Revotorq,engine_type_1.5 Turbocharged Revotron,engine_type_F8D Petrol Engine,engine_type_G12B,engine_type_K Series Dual jet,engine_type_K10C,engine_type_i-DTEC,model_M1,model_M10,model_M11,model_M2,model_M3,model_M4,model_M5,model_M6,model_M7,model_M8,model_M9,region_code_C1,region_code_C10,region_code_C11,region_code_C12,region_code_C13,region_code_C14,region_code_C15,region_code_C16,region_code_C17,region_code_C18,region_code_C19,region_code_C2,region_code_C20,region_code_C21,region_code_C22,region_code_C3,region_code_C4,region_code_C5,region_code_C6,region_code_C7,region_code_C8,region_code_C9,claim_status
1.5778727515224957,-1.1710046710252873,-0.38687930386776276,-0.7850762127864853,-0.659913803241939,0,0,0,1,0,-1.2924861662829488,-1.1956490595172933,-1.2110536134741616,-1.1188071372554533,-1.5224956464876227,-0.8685815119448628,0,0,0,0,0,0,0,1,0,0,0,1,-1.2335925924034974,-0.9366048319946082,-0.18390833804719006,-1.3782823309816459,0.6850989045005964,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
-0.8486088936638707,0.3353353912175579,-0.9393170206157714,-0.6948576138308669,-0.6450805584331818,0,1,0,1,0,-0.7684574591883985,0.7417410575188299,0.17786201417754993,0.4614954459414142,0.40705530138919005,0.6276968139984096,1,0,0,1,1,1,1,1,1,1,1,1,0.19010679313122122,-0.43507924933757686,1.1094682820082686,-0.26371809579499217,0.7557426610957635,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
1.7592913331922606,1.8882335067658378,-0.05920850322483928,0.37854984168321987,1.533586192041522,1,1,0,1,1,1.2603867102525257,0.7454820751867669,-1.4012179650735246,0.47390227072097646,0.8040045944679988,1.4640231378414443,1,0,0,1,1,1,1,1,1,1,1,1,2.3317014276234964,-0.20194486275551998,-1.102039991189865,-0.32138350792182724,0.7557426610957635,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
-1.0504187967515872,-1.2239675683154487,-0.2892392874689229,0.9045897446965405,-0.6634444882529756,0,0,0,1,0,-1.3255505763632844,-1.2147622655848225,-1.0702153303165673,-1.3018817891912242,-1.625978570920084,-1.0313369915487864,0,0,0,0,0,0,0,0,0,0,0,1,-1.1339693451776707,-0.9219346060426086,-0.16904431127652547,-1.1352457112335086,0.28066197777988094,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,1
1.71406016433246,-0.7478654390147472,-0.3313434103253278,-0.6286363428396119,-0.7139945259846853,0,1,0,1,0,0.2253890754309792,0.7713566962511595,-0.12593608378672871,-0.748248297278276,-0.04525300946945157,-1.1760928342219241,1,0,0,0,0,1,1,1,1,1,1,1,-1.2269925631114371,1.030290420712683,1.0598460162270995,0.4135463674442261,0.7225731105740308,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
1.6254408334463655,-1.2239675683154487,-0.3413551269558101,0.8724237710473968,-0.68493133756847,0,0,0,1,0,-1.2142742325260298,-1.193125639149211,-1.1114726070412106,-1.3018817891912242,-1.5510711605285235,-1.0702200110202045,0,0,0,0,0,0,0,1,0,0,0,1,-1.0954403604987824,-0.875526693368993,-0.11870146970834994,-1.3941562559214882,-0.1934474547374646,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
1.0586198987159317,-0.9634845878966258,-1.416461875635916,0.4999316469294153,-0.6419777659222663,0,0,0,1,0,-0.7133623986782666,0.7713566962511595,-0.8757881915632139,0.526825505045267,-0.6721085910164509,-1.1962493489402473,0,0,0,0,0,1,1,0,1,0,1,1,0.17183578279511852,-0.2575364763866451,-0.17857939643292878,-1.075370615207293,0.7373088306983296,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
-0.836954931862111,-1.0169332369100792,-0.8389095189818085,-0.34720688753207335,-0.6672296353105276,0,0,0,1,0,-1.1701511338928199,-1.2964170854548365,-0.9895181604600279,-1.3018817891912242,-1.5008535046879234,-1.105715999953467,0,0,0,0,0,0,0,1,0,0,0,1,-1.1238888370068993,-0.9193858578648101,-0.341168928105615,-1.3130985573581397,0.7557426610957635,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1.5270576135797262,-0.9553862900951464,-0.8950484863210703,-0.685239283257247,1.3752203320896839,1,1,1,1,1,1.1349051984443987,0.7155817677111721,1.389847484872062,1.3811022123368792,1.0706245041926084,1.5076970204214384,1,1,1,1,1,1,1,1,1,0,1,1,0.9102625005712202,1.5797008040725091,-1.0309661572221955,1.1621084638002341,-1.3210477446895459,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1.012630671745268,-1.0685768770389201,-0.5851749887184016,0.4944827508778089,1.500971645755087,1,1,0,1,1,0.16116302846354996,0.7678825005050742,-0.32732873356307124,0.342821025715773,0.29344911196759105,-0.348239300594102,0,0,1,1,1,1,1,1,1,1,1,1,2.3317014276234964,0.7614197558130088,-1.0927330265898172,0.2651608887906869,0.6848640584918574,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0.6405904249604824,2.2977138578918828,-0.11432118071457753,0.37526531520343154,1.362777794442646,0,0,0,0,0,0.12718325150608134,-1.2964170854548365,0.7497791956033604,-0.6328189076627786,-0.7798525512881609,-0.0072166047604592665,0,0,0,1,0,1,1,1,1,0,1,1,-1.0807082100959724,-0.8346758780504309,-0.13799941645160854,-0.748414882779213,0.7216658186854814,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1.468284923239487,1.4704549522123769,-1.0752532130691463,0.7435711556714866,1.4057470706458546,1,1,1,0,1,0.1401076269636533,0.7713566962511595,-0.004517755148701966,1.4433028424036096,1.0336516798705921,1.3597083184734295,1,0,1,1,0,1,1,1,1,1,1,1,0.9949753603893411,1.5797008040725091,-1.2281127291062157,1.2734444712347106,0.7557426610957635,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0.9833761508815555,-0.4237826766844094,2.780992854287887,-0.5672996221577172,-0.6443463131665476,0,1,0,1,0,0.20388718541671302,0.7713566962511595,-0.16878498161495925,-0.9069907905204662,0.48563221141736407,-0.12427046000683176,1,0,0,0,1,1,1,1,1,1,1,1,2.3317014276234964,-0.18775681944861902,1.137672127496042,0.2401229019467938,0.6651364973595374,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1.4325105972715648,-0.8176825967681027,3.361958619496579,1.0722740022718165,-0.6601536948519985,0,0,0,1,0,-1.2108047661856214,-1.1494484021121947,-0.9921336742576616,-1.3018817891912242,-1.5064930711714746,0.2266777807713256,0,0,0,0,0,0,0,1,0,0,0,1,-1.26654789805736,-1.0178378080975137,-0.16586369437228368,-1.3941562559214882,0.6995895386295445,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0.1254219612402555,-0.4163522879650876,-0.12636877771622124,0.49354900424119685,1.4355010546402003,1,1,1,1,1,1.1233357009455613,0.7621305257807609,1.4752940918801238,1.2831321183649886,0.8876351189727083,1.5757517301368729,0,1,1,1,1,1,1,1,1,0,1,1,1.0116618467855933,1.5797008040725091,-1.220943924508997,1.3899476955386072,-1.4590000967566854,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0.24542940948127223,2.343194480796453,0.8903822452834532,0.3758129488320417,1.4341306790556732,1,1,1,1,0,1.2198817363772767,0.687690609216125,-0.7324794607663716,-0.8093433927332851,0.8725627912770141,1.3077717032070029,1,1,1,1,1,1,1,1,1,0,1,1,0.17954158247876484,1.1920464409404399,1.1940472989318185,0.39639114018719257,0.7034277465752514,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0.6205589464558146,2.091059899155247,-0.44737934457605033,0.34312035731740187,-0.6550481961564205,0,1,0,1,1,0.08516770977925742,0.7488536775532588,0.1374789794809378,0.45258931550472714,0.6606115448156642,-0.30565238758012975,1,0,0,0,0,1,1,1,1,0,1,1,0.16494934945534445,-0.3290976945962074,-0.9320458392638902,-0.22877566178692135,0.7557426610957635,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1
1.7592913331922606,1.6569410158489322,0.9089833982972502,-0.739930121297707,-0.7098832681833156,0,0,0,1,0,0.0615976816011406,0.7713566962511595,0.4115666693372083,0.37043482113783066,-1.7596295132433275,-0.28584900574139427,1,0,0,0,1,1,1,1,0,1,1,1,0.23899062890808626,-0.5627699407830433,-0.6008493891423083,0.3037295657683676,0.7557426610957635,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-0.491320553890495,-1.0848331811798062,-0.38891764607739576,2.1410535377703837,-1.1661227544139787,0,0,0,1,0,-1.3757130765393306,-1.1959710068280645,-0.9241561520412757,-1.2801252990194443,-1.4957936659977638,-1.143699958530134,0,0,0,0,0,0,0,1,0,0,0,1,-1.26654789805736,-1.0178378080975137,-0.1827773989597503,-1.3941562559214882,0.7557426610957635,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
1.1475583000004663,-1.0062878676248908,2.914399539967864,0.8369572535064745,1.4457537170776953,1,1,1,1,1,1.2603867102525257,0.7713566962511595,1.5220066265610217,1.2618988896867116,1.0644986763473825,1.5757517301368729,1,1,1,1,0,1,1,1,1,0,1,1,1.0075885635677886,1.5797008040725091,-1.0358228194749595,1.1020945241994808,-1.4398693514610328,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1.7592913331922606,2.4140588727769456,3.561844150845541,0.4771185284906794,-0.6547118113868967,0,0,0,1,1,0.15530808351592582,0.7713566962511595,-0.04412534494878649,0.5786915477639628,0.642949124921969,-1.1236013502866384,1,0,0,0,1,1,1,1,1,1,1,1,0.12491712027675156,-0.6547373189600467,-0.94541838562469,-0.7094439244606138,0.7557426610957635,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
1.7592913331922606,-0.9405019135412029,2.177065234972213,0.761683241348408,1.4614944960796523,0,0,1,1,0,-0.5854539610558194,-1.2964170854548365,-0.9383381990859866,1.4433028424036096,0.04551265345254249,-0.3239304856799391,0,1,0,1,0,1,0,1,0,0,1,1,-1.2194514198553819,-0.5294043699199613,-0.265550173959313,1.11387144796298,-1.4603053541541102,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1.7592913331922606,2.817030328561294,3.774190086166548,-0.5055500598319557,-0.6788962309403995,0,1,0,1,0,0.21058122381964278,0.7713566962511595,-0.10669458523903481,0.07508636294151685,0.436690075916504,-0.28889440404246636,1,0,0,0,1,1,1,1,1,1,1,1,0.14934264106415363,-0.30679937290611264,1.1940472989318185,0.2602527296935131,0.7557426610957635,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1.7592913331922606,-0.05655490084564946,3.774190086166548,-0.7293479813980609,-0.6804252325758902,0,1,0,1,0,0.16397515910581634,0.7713566962511595,-1.2450119641925128,0.6039510822958102,-1.3462227700924532,-0.24016724930804298,0,0,0,0,0,1,1,1,1,1,1,1,-1.26654789805736,1.0212758978461145,1.0777659150975492,-0.9084510207749927,0.6834706473496901,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1
1.3529747886388006,-1.1197620585659114,-0.1161120781353957,0.5168939485139754,-0.6316773592434687,0,0,0,0,1,-1.2147393896651737,-1.2376851372674238,-1.0983944865650928,-0.6514101784980472,-0.6805566056470946,-1.0661493645732658,0,0,0,0,0,0,1,1,0,0,1,1,-1.26654789805736,-0.9224929599149287,-0.8477083164789373,-1.3941562559214882,0.1270350059540617,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1.6728070647188868,0.04377180331320407,-0.30706804176983526,0.48406385693032883,-0.7005942260300951,0,1,0,1,0,0.061269536068613434,0.7713566962511595,-0.29148480080671935,0.583838244185489,0.5638445729971099,0.12006071329494104,1,1,0,0,1,1,1,1,1,1,1,1,1.4060435354543233,-0.24310710267066168,1.1619258663619436,0.27835313308338244,0.7557426610957635,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0.33196875109123414,1.7078838104569418,0.907292716450456,-0.45946960241828794,1.4077712504246558,1,1,1,1,1,1.2603867102525257,0.7573891444862568,-0.0949929358974058,0.28127976223639706,0.9617172650193911,1.5757517301368729,1,0,1,1,1,1,1,1,1,1,1,1,0.23702528827003955,1.4978820076756294,-1.252456942508492,1.2699767629012964,0.7221295503783423,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1.3940995219738685,-0.07625585297107682,-0.2854149915303618,-0.46546168635254337,-0.5504969820580436,0,1,0,1,1,0.07494725769779176,0.743775216325032,-0.013573448816157158,-0.1271259122927923,-0.6201839917800137,0.05519525904873834,1,0,0,0,1,1,1,1,1,1,1,1,0.2698794950526491,0.8203894441791301,0.6694522943899999,0.34744854026117317,0.7557426610957635,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
-1.4752714268438123,-1.2239675683154487,1.1027961304109146,-0.44609925774338,-0.6869216996107713,0,0,0,1,0,-1.3036363379729663,-1.2232043657966227,-1.0170220646593608,-1.3018817891912242,-1.58380536254934,-1.1305558688803794,0,0,0,0,0,0,0,1,0,0,0,1,-1.1522415251381746,-0.8844237844177312,-0.03917910736967898,-1.3941562559214882,0.7557426610957635,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1
1.7592913331922606,1.741982557601908,-0.056506997795442104,-0.5140426891275839,-0.697258998616302,0,1,0,1,0,0.1435643479837415,0.7713566962511595,-0.1698263814538338,0.37336174938542277,0.4703894516631398,-0.30551187635302307,1,0,0,0,1,1,1,1,1,1,1,1,0.1385501251472005,-0.22669305844102325,1.141763941342666,0.33716022289878,0.745072971682803,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
